Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSG00000154328,NEIL2,ENSMUSG00000035121,Neil2
ENSG00000171222,SCAND1,ENSMUSG00000046229,Scand1
ENSG00000131459,GFPT2,ENSMUSG00000020363,Gfpt2
ENSG00000101336,HCK,ENSMUSG00000003283,Hck
ENSG00000151025,GPR158,ENSMUSG00000045967,Gpr158
ENSG00000099338,CATSPERG,ENSMUSG00000049676,Catsperg1
ENSG00000099338,CATSPERG,ENSMUSG00000049123,Catsperg2
ENSG00000171953,ATPAF2,ENSMUSG00000042709,Atpaf2
ENSG00000256463,SALL3,ENSMUSG00000024565,Sall3
ENSG00000283926,MIR192,ENSMUSG00000065523,Mir192
ENSG00000110046,ATG2A,ENSMUSG00000024773,Atg2a
ENSG00000091157,WDR7,ENSMUSG00000040560,Wdr7
ENSG00000122420,PTGFR,ENSMUSG00000028036,Ptgfr
ENSG00000107554,DNMBP,ENSMUSG00000025195,Dnmbp
ENSG00000104369,JPH1,ENSMUSG00000042686,Jph1
ENSG00000100029,PES1,ENSMUSG00000020430,Pes1
ENSG00000143013,LMO4,ENSMUSG00000028266,Lmo4
ENSG00000144642,RBMS3,ENSMUSG00000039607,Rbms3
ENSG00000137809,ITGA11,ENSMUSG00000032243,Itga11
ENSG00000113578,FGF1,ENSMUSG00000036585,Fgf1
ENSG00000134748,PRPF38A,ENSMUSG00000063800,Prpf38a
ENSG00000104760,FGL1,ENSMUSG00000031594,Fgl1
ENSG00000129235,TXNDC17,ENSMUSG00000020803,Txndc17
ENSG00000142892,PIGK,ENSMUSG00000039047,Pigk
ENSG00000068971,PPP2R5B,ENSMUSG00000024777,Ppp2r5b
ENSG00000198920,KIAA0753,ENSMUSG00000020807,4933427D14Rik
ENSG00000155229,MMS19,ENSMUSG00000025159,Mms19
ENSG00000083750,RRAGB,ENSMUSG00000041658,Rragb
ENSG00000134874,DZIP1,ENSMUSG00000042156,Dzip1
ENSG00000154079,SDHAF4,ENSMUSG00000026154,Sdhaf4
ENSG00000164284,GRPEL2,ENSMUSG00000024580,Grpel2
ENSG00000146147,MLIP,ENSMUSG00000032355,Mlip
ENSG00000103528,SYT17,ENSMUSG00000058420,Syt17
ENSG00000149735,GPHA2,ENSMUSG00000024784,Gpha2
ENSG00000184005,ST6GALNAC3,ENSMUSG00000052544,St6galnac3
ENSG00000168070,MAJIN,ENSMUSG00000024786,Majin
ENSG00000145358,DDIT4L,ENSMUSG00000046818,Ddit4l
ENSG00000101842,VSIG1,ENSMUSG00000031430,Vsig1
ENSG00000104763,ASAH1,ENSMUSG00000031591,Asah1
ENSG00000197273,GUCA2A,ENSMUSG00000023247,Guca2a
ENSG00000151466,SCLT1,ENSMUSG00000059834,Sclt1
ENSG00000185652,NTF3,ENSMUSG00000049107,Ntf3
ENSG00000120149,MSX2,ENSMUSG00000021469,Msx2
ENSG00000101680,LAMA1,ENSMUSG00000032796,Lama1
ENSG00000074696,HACD3,ENSMUSG00000033629,Hacd3
ENSG00000133704,IPO8,ENSMUSG00000040029,Ipo8
ENSG00000168062,BATF2,ENSMUSG00000039699,Batf2
ENSG00000156298,TSPAN7,ENSMUSG00000058254,Tspan7
ENSG00000116641,DOCK7,ENSMUSG00000028556,Dock7
ENSG00000213465,ARL2,ENSMUSG00000024944,Arl2
ENSG00000181350,LRRC75A,ENSMUSG00000046417,Lrrc75a
ENSG00000197381,ADARB1,ENSMUSG00000020262,Adarb1
ENSG00000136143,SUCLA2,ENSMUSG00000022110,Sucla2
ENSG00000145919,BOD1,ENSMUSG00000044502,Bod1
ENSG00000074356,NCBP3,ENSMUSG00000020783,Ncbp3
ENSG00000166828,SCNN1G,ENSMUSG00000000216,Scnn1g
ENSG00000165072,MAMDC2,ENSMUSG00000033207,Mamdc2
ENSG00000167751,KLK2,ENSMUSG00000063133,Klk1b1
ENSG00000167751,KLK2,ENSMUSG00000059042,Klk1b9
ENSG00000167751,KLK2,ENSMUSG00000063089,Klk1b8
ENSG00000167751,KLK2,ENSMUSG00000063903,Klk1
ENSG00000167751,KLK2,ENSMUSG00000053719,Klk1b26
ENSG00000167751,KLK2,ENSMUSG00000066513,Klk1b4
ENSG00000167751,KLK2,ENSMUSG00000066515,Klk1b3
ENSG00000167751,KLK2,ENSMUSG00000038968,Klk1b16
ENSG00000167751,KLK2,ENSMUSG00000044485,Klk1b11
ENSG00000167751,KLK2,ENSMUSG00000066512,Klk1b5
ENSG00000167751,KLK2,ENSMUSG00000066516,Klk1b21
ENSG00000167751,KLK2,ENSMUSG00000060177,Klk1b22
ENSG00000167751,KLK2,ENSMUSG00000063713,Klk1b24
ENSG00000167751,KLK2,ENSMUSG00000063177,Klk1b27
ENSG00000186522,SEPTIN10,ENSMUSG00000019917,Septin10
ENSG00000124228,DDX27,ENSMUSG00000017999,Ddx27
ENSG00000164609,SLU7,ENSMUSG00000020409,Slu7
ENSG00000171219,CDC42BPG,ENSMUSG00000024769,Cdc42bpg
ENSG00000189152,GRAPL,ENSMUSG00000004837,Grap
ENSG00000126759,CFP,ENSMUSG00000001128,Cfp
ENSG00000119318,RAD23B,ENSMUSG00000028426,Rad23b
ENSG00000167588,GPD1,ENSMUSG00000023019,Gpd1
ENSG00000122254,HS3ST2,ENSMUSG00000046321,Hs3st2
ENSG00000142494,SLC47A1,ENSMUSG00000010122,Slc47a1
ENSG00000172940,SLC22A13,ENSMUSG00000074028,Slc22a13
ENSG00000172940,SLC22A13,ENSMUSG00000092212,Slc22a13b
ENSG00000138769,CDKL2,ENSMUSG00000029403,Cdkl2
ENSG00000000005,TNMD,ENSMUSG00000031250,Tnmd
ENSG00000099958,DERL3,ENSMUSG00000009092,Derl3
ENSG00000170537,TMC7,ENSMUSG00000042246,Tmc7
ENSG00000100888,CHD8,ENSMUSG00000053754,Chd8
ENSG00000000003,TSPAN6,ENSMUSG00000067377,Tspan6
ENSG00000201980,SNORA62,ENSMUSG00002075875,Gm54861
ENSG00000138639,ARHGAP24,ENSMUSG00000057315,Arhgap24
ENSG00000136944,LMX1B,ENSMUSG00000038765,Lmx1b
ENSG00000279270,OR52R1,ENSMUSG00000073961,Or52r1b
ENSG00000279270,OR52R1,ENSMUSG00000073959,Or52r1c
ENSG00000279270,OR52R1,ENSMUSG00000062142,Or52r1
ENSG00000278870,OR51G1,ENSMUSG00000045792,Or51g1
ENSG00000120318,ARAP3,ENSMUSG00000024451,Arap3
ENSG00000157593,SLC35B2,ENSMUSG00000037089,Slc35b2
ENSG00000205495,OR52J3,ENSMUSG00000073956,Or52j3
ENSG00000176787,OR52E2,ENSMUSG00000051362,Or52e2
ENSG00000167566,NCKAP5L,ENSMUSG00000023009,Nckap5l
ENSG00000175928,LRRN1,ENSMUSG00000034648,Lrrn1
ENSG00000177143,CETN1,ENSMUSG00000050996,Cetn1
ENSG00000240972,MIF,ENSMUSG00000033307,Mif
ENSG00000176890,TYMS,ENSMUSG00000025747,Tyms
ENSG00000172878,METAP1D,ENSMUSG00000041921,Metap1d
ENSG00000183324,REC114,ENSMUSG00000074269,Rec114
ENSG00000183960,KCNH8,ENSMUSG00000035580,Kcnh8
ENSG00000118939,UCHL3,ENSMUSG00000035337,Uchl4
ENSG00000118939,UCHL3,ENSMUSG00000022111,Uchl3
ENSG00000099994,SUSD2,ENSMUSG00000006342,Susd2
ENSG00000101181,MTG2,ENSMUSG00000039069,Mtg2
ENSG00000065615,CYB5R4,ENSMUSG00000032872,Cyb5r4
ENSG00000101224,CDC25B,ENSMUSG00000027330,Cdc25b
ENSG00000167139,TBC1D21,ENSMUSG00000036244,Tbc1d21
ENSG00000182199,SHMT2,ENSMUSG00000025403,Shmt2
ENSG00000130731,METTL26,ENSMUSG00000025731,Mettl26
ENSG00000100284,TOM1,ENSMUSG00000042870,Tom1
ENSG00000196730,DAPK1,ENSMUSG00000021559,Dapk1
ENSG00000213931,HBE1,ENSMUSG00000052187,Hbb-y
ENSG00000109046,WSB1,ENSMUSG00000017677,Wsb1
ENSG00000114353,GNAI2,ENSMUSG00000032562,Gnai2
ENSG00000065833,ME1,ENSMUSG00000032418,Me1
ENSG00000136535,TBR1,ENSMUSG00000035033,Tbr1
ENSG00000138640,FAM13A,ENSMUSG00000037709,Fam13a
ENSG00000183251,OR51B4,ENSMUSG00000058200,Or51b4
ENSG00000176239,OR51B6,ENSMUSG00000099687,Or51b6b
ENSG00000176239,OR51B6,ENSMUSG00000110259,Or51b6
ENSG00000167360,OR51Q1,ENSMUSG00000094063,Or51q1c
ENSG00000167360,OR51Q1,ENSMUSG00000094520,Or51q1
ENSG00000147256,ARHGAP36,ENSMUSG00000036198,Arhgap36
ENSG00000181609,OR52D1,ENSMUSG00000073931,Or52d1
ENSG00000175520,UBQLN3,ENSMUSG00000051618,Ubqln3
ENSG00000161243,FBXO27,ENSMUSG00000037463,Fbxo27
ENSG00000169508,GPR183,ENSMUSG00000051212,Gpr183
ENSG00000146143,PRIM2,ENSMUSG00000026134,Prim2
ENSG00000253051,SNORA31B,ENSMUSG00002076802,Gm55776
ENSG00000175518,UBQLNL,ENSMUSG00000051437,Ubqlnl
ENSG00000139826,ABHD13,ENSMUSG00000040396,Abhd13
ENSG00000187747,OR52B6,ENSMUSG00000081859,Or52b6-ps1
ENSG00000182263,FIGN,ENSMUSG00000075324,Fign
ENSG00000139684,ESD,ENSMUSG00000021996,Esd
ENSG00000121236,TRIM6,ENSMUSG00000072244,Trim6
ENSG00000156642,NPTN,ENSMUSG00000032336,Nptn
ENSG00000121289,CEP89,ENSMUSG00000023072,Cep89
ENSG00000072080,SPP2,ENSMUSG00000026295,Spp2
ENSG00000090905,TNRC6A,ENSMUSG00000052707,Tnrc6a
ENSG00000100216,TOMM22,ENSMUSG00000022427,Tomm22
ENSG00000102468,HTR2A,ENSMUSG00000034997,Htr2a
ENSG00000269405,NXF2,ENSMUSG00000009941,Nxf2
ENSG00000269405,NXF2,ENSMUSG00000031410,Nxf7
ENSG00000083544,TDRD3,ENSMUSG00000022019,Tdrd3
ENSG00000100197,CYP2D6,ENSMUSG00000068083,Cyp2d40
ENSG00000100197,CYP2D6,ENSMUSG00000068086,Cyp2d9
ENSG00000100197,CYP2D6,ENSMUSG00000061740,Cyp2d22
ENSG00000100197,CYP2D6,ENSMUSG00000094559,Cyp2d34
ENSG00000100197,CYP2D6,ENSMUSG00000022445,Cyp2d26
ENSG00000100197,CYP2D6,ENSMUSG00000118516,Cyp2d13
ENSG00000100197,CYP2D6,ENSMUSG00000096852,Cyp2d12
ENSG00000100197,CYP2D6,ENSMUSG00000094806,Cyp2d10
ENSG00000100197,CYP2D6,ENSMUSG00000068085,Cyp2d11
ENSG00000184486,POU3F2,ENSMUSG00000095139,Pou3f2
ENSG00000118322,ATP10B,ENSMUSG00000055415,Atp10b
ENSG00000135324,MRAP2,ENSMUSG00000042761,Mrap2
ENSG00000102010,BMX,ENSMUSG00000031377,Bmx
ENSG00000057657,PRDM1,ENSMUSG00000038151,Prdm1
ENSG00000178802,MPI,ENSMUSG00000032306,Mpi
ENSG00000268182,SMIM17,ENSMUSG00000093536,Smim17
ENSG00000207203,RNU6-71P,ENSMUSG00002076963,Gm54684
ENSG00000133104,SPART,ENSMUSG00000036580,Spg20
ENSG00000133027,PEMT,ENSMUSG00000000301,Pemt
ENSG00000204936,CD177,ENSMUSG00000052212,Cd177
ENSG00000138175,ARL3,ENSMUSG00000025035,Arl3
ENSG00000204764,RANBP17,ENSMUSG00000040594,Ranbp17
ENSG00000172987,HPSE2,ENSMUSG00000074852,Hpse2
ENSG00000100427,MLC1,ENSMUSG00000035805,Mlc1
ENSG00000153560,UBP1,ENSMUSG00000009741,Ubp1
ENSG00000181023,OR56B1,ENSMUSG00000073923,Or56b1
ENSG00000181023,OR56B1,ENSMUSG00000060105,Or56b1b
ENSG00000169239,CA5B,ENSMUSG00000031373,Car5b
ENSG00000205409,OR52E6,ENSMUSG00000094531,Or52e8
ENSG00000205409,OR52E6,ENSMUSG00000096773,Or52e8b
ENSG00000048471,SNX29,ENSMUSG00000071669,Snx29
ENSG00000182170,MRGPRG,ENSMUSG00000050276,Mrgprg
ENSG00000167578,RAB4B,ENSMUSG00000053291,Rab4b
ENSG00000184350,MRGPRE,ENSMUSG00000048965,Mrgpre
ENSG00000182287,AP1S2,ENSMUSG00000031367,Ap1s2
ENSG00000114948,ADAM23,ENSMUSG00000025964,Adam23
ENSG00000146856,AGBL3,ENSMUSG00000038836,Agbl3
ENSG00000005801,ZNF195,ENSMUSG00000090659,Zfp493
ENSG00000005801,ZNF195,ENSMUSG00000060314,Zfp941
ENSG00000005801,ZNF195,ENSMUSG00000069206,Zfp874a
ENSG00000005801,ZNF195,ENSMUSG00000059839,Zfp874b
ENSG00000005801,ZNF195,ENSMUSG00000058331,Zfp85
ENSG00000005801,ZNF195,ENSMUSG00000074824,Rslcan18
ENSG00000005801,ZNF195,ENSMUSG00000078995,Zfp456
ENSG00000005801,ZNF195,ENSMUSG00000069184,Zfp72
ENSG00000005801,ZNF195,ENSMUSG00000030446,Zfp273
ENSG00000005801,ZNF195,ENSMUSG00000058900,Rsl1
ENSG00000005801,ZNF195,ENSMUSG00000078994,Zfp429
ENSG00000005801,ZNF195,ENSMUSG00000097333,Zfp87
ENSG00000005801,ZNF195,ENSMUSG00000058883,Zfp708
ENSG00000005801,ZNF195,ENSMUSG00000051037,Zfp455
ENSG00000005801,ZNF195,ENSMUSG00000071291,Zfp58
ENSG00000206422,LRRC30,ENSMUSG00000073375,Lrrc30
ENSG00000134775,FHOD3,ENSMUSG00000034295,Fhod3
ENSG00000170915,PAQR8,ENSMUSG00000025931,Paqr8
ENSG00000188316,ENO4,ENSMUSG00000048029,Eno4
ENSG00000149488,TMC2,ENSMUSG00000060332,Tmc2
ENSG00000203972,GLYATL3,ENSMUSG00000091043,Glyatl3
ENSG00000070190,DAPP1,ENSMUSG00000028159,Dapp1
ENSG00000058600,POLR3E,ENSMUSG00000030880,Polr3e
ENSG00000156535,CD109,ENSMUSG00000046186,Cd109
ENSG00000177732,SOX12,ENSMUSG00000051817,Sox12
ENSG00000171940,ZNF217,ENSMUSG00000052056,Zfp217
ENSG00000102572,STK24,ENSMUSG00000063410,Stk24
ENSG00000196865,NHLRC2,ENSMUSG00000025078,Nhlrc2
ENSG00000108590,MED31,ENSMUSG00000020801,Med31
ENSG00000142173,COL6A2,ENSMUSG00000020241,Col6a2
ENSG00000196576,PLXNB2,ENSMUSG00000036606,Plxnb2
ENSG00000105063,PPP6R1,ENSMUSG00000052296,Ppp6r1
ENSG00000138650,PCDH10,ENSMUSG00000049100,Pcdh10
ENSG00000088854,DNAAF9,ENSMUSG00000027309,Dnaaf9
ENSG00000135315,CEP162,ENSMUSG00000056919,Cep162
ENSG00000105971,CAV2,ENSMUSG00000000058,Cav2
ENSG00000124422,USP22,ENSMUSG00000042506,Usp22
ENSG00000169188,APEX2,ENSMUSG00000025269,Apex2
ENSG00000170370,EMX2,ENSMUSG00000043969,Emx2
ENSG00000182010,RTKN2,ENSMUSG00000037846,Rtkn2
ENSG00000135423,GLS2,ENSMUSG00000044005,Gls2
ENSG00000158578,ALAS2,ENSMUSG00000025270,Alas2
ENSG00000200785,SNORD8,ENSMUSG00000093044,Snord8
ENSG00000129472,RAB2B,ENSMUSG00000022159,Rab2b
ENSG00000197430,OPALIN,ENSMUSG00000050121,Opalin
ENSG00000163512,AZI2,ENSMUSG00000039285,Azi2
ENSG00000124257,NEURL2,ENSMUSG00000039873,Neurl2
ENSG00000125779,PANK2,ENSMUSG00000037514,Pank2
ENSG00000144228,SPOPL,ENSMUSG00000026771,Spopl
ENSG00000170153,RNF150,ENSMUSG00000047747,Rnf150
ENSG00000136161,RCBTB2,ENSMUSG00000022106,Rcbtb2
ENSG00000128590,DNAJB9,ENSMUSG00000014905,Dnajb9
ENSG00000201097,RNU6-366P,ENSMUSG00000089479,Gm25362
ENSG00000140090,SLC24A4,ENSMUSG00000041771,Slc24a4
ENSG00000174697,LEP,ENSMUSG00000059201,Lep
ENSG00000171962,DRC3,ENSMUSG00000056598,Drc3
ENSG00000204193,TXNDC8,ENSMUSG00000038709,Txndc8
ENSG00000136542,GALNT5,ENSMUSG00000026828,Galnt5
ENSG00000169018,FEM1B,ENSMUSG00000032244,Fem1b
ENSG00000214415,GNAT3,ENSMUSG00000028777,Gnat3
ENSG00000089048,ESF1,ENSMUSG00000045624,Esf1
ENSG00000109445,ZNF330,ENSMUSG00000031711,Zfp330
ENSG00000140464,PML,ENSMUSG00000036986,Pml
ENSG00000136925,TSTD2,ENSMUSG00000035495,Tstd2
ENSG00000249481,SPATS1,ENSMUSG00000023935,Spats1
ENSG00000179562,GCC1,ENSMUSG00000029708,Gcc1
ENSG00000107566,ERLIN1,ENSMUSG00000025198,Erlin1
ENSG00000133265,HSPBP1,ENSMUSG00000063802,Hspbp1
ENSG00000152128,TMEM163,ENSMUSG00000026347,Tmem163
ENSG00000000419,DPM1,ENSMUSG00000078919,Dpm1
ENSG00000196924,FLNA,ENSMUSG00000031328,Flna
ENSG00000126062,TMEM115,ENSMUSG00000010045,Tmem115
ENSG00000078725,BRINP1,ENSMUSG00000028351,Brinp1
ENSG00000164627,KIF6,ENSMUSG00000023999,Kif6
ENSG00000114349,GNAT1,ENSMUSG00000034837,Gnat1
ENSG00000141385,AFG3L2,ENSMUSG00000024527,Afg3l2
ENSG00000110042,DTX4,ENSMUSG00000039982,Dtx4
ENSG00000178235,SLITRK1,ENSMUSG00000075478,Slitrk1
ENSG00000132965,ALOX5AP,ENSMUSG00000060063,Alox5ap
ENSG00000100056,ESS2,ENSMUSG00000003527,Ess2
ENSG00000138641,HERC3,ENSMUSG00000029804,Herc3
ENSG00000026559,KCNG1,ENSMUSG00000074575,Kcng1
ENSG00000065621,GSTO2,ENSMUSG00000025069,Gsto2
ENSG00000148123,PLPPR1,ENSMUSG00000063446,Plppr1
ENSG00000032742,IFT88,ENSMUSG00000040040,Ift88
ENSG00000181867,FTMT,ENSMUSG00000024510,Ftmt
ENSG00000168634,WFDC13,ENSMUSG00000067704,Wfdc13
ENSG00000153443,UBALD1,ENSMUSG00000039568,Ubald1
ENSG00000170091,NSG2,ENSMUSG00000020297,Nsg2
ENSG00000149651,SPINT4,ENSMUSG00000017310,Spint4
ENSG00000197629,MPEG1,ENSMUSG00000040065,Pfpl
ENSG00000197629,MPEG1,ENSMUSG00000046805,Mpeg1
ENSG00000124160,NCOA5,ENSMUSG00000039804,Ncoa5
ENSG00000100567,PSMA3,ENSMUSG00000060073,Psma3
ENSG00000212156,RNU6-576P,ENSMUSG00000089019,Gm25522
ENSG00000212156,RNU6-576P,ENSMUSG00000064739,Gm23055
ENSG00000200849,Y_RNA,ENSMUSG00002074849,Gm56246
ENSG00000169021,UQCRFS1,ENSMUSG00000038462,Uqcrfs1
ENSG00000251957,RNU6-1095P,ENSMUSG00002076950,Gm54984
ENSG00000136937,NCBP1,ENSMUSG00000028330,Ncbp1
ENSG00000252832,RNU6-1212P,ENSMUSG00000075908,Gm23940
ENSG00000252832,RNU6-1212P,ENSMUSG00000087924,Gm23231
ENSG00000114378,HYAL1,ENSMUSG00000010051,Hyal1
ENSG00000063127,SLC6A16,ENSMUSG00000094152,Slc6a16
ENSG00000110002,VWA5A,ENSMUSG00000038112,AW551984
ENSG00000110002,VWA5A,ENSMUSG00000023186,Vwa5a
ENSG00000252049,,ENSMUSG00000088628,Gm23315
ENSG00000272507,RNU6-88P,ENSMUSG00000089498,Gm26359
ENSG00000091542,ALKBH5,ENSMUSG00000042650,Alkbh5
ENSG00000127586,CHTF18,ENSMUSG00000019214,Chtf18
ENSG00000251810,RN7SKP132,ENSMUSG00002075791,Gm55290
ENSG00000251810,RN7SKP132,ENSMUSG00002075985,Gm54577
ENSG00000222092,RNU6-908P,ENSMUSG00000070175,Gm24162
ENSG00000251711,RNU6-632P,ENSMUSG00000088293,Gm26411
ENSG00000222543,RN7SKP220,ENSMUSG00002075401,Gm55879
ENSG00000222543,RN7SKP220,ENSMUSG00002075629,Gm55843
ENSG00000112081,SRSF3,ENSMUSG00000071172,Srsf3
ENSG00000101347,SAMHD1,ENSMUSG00000027639,Samhd1
ENSG00000252416,RNU6-885P,ENSMUSG00002075874,Gm55244
ENSG00000252416,RNU6-885P,ENSMUSG00000119633,Gm25851
ENSG00000283551,SNORD98,ENSMUSG00000080469,Snord98
ENSG00000102445,RUBCNL,ENSMUSG00000034959,Rubcnl
ENSG00000201393,SNORA71,ENSMUSG00002075645,Gm55920
ENSG00000223064,RNU6-325P,ENSMUSG00000088227,Gm22597
ENSG00000252292,RN7SKP238,ENSMUSG00002076957,Gm55876
ENSG00000199104,MIR346,ENSMUSG00000065481,Mir346
ENSG00000212324,RNU6-129P,ENSMUSG00000065667,Gm22576
ENSG00000207275,RNU6-441P,ENSMUSG00001118666,Gm23516
ENSG00000059691,GATB,ENSMUSG00000028085,Gatb
ENSG00000212464,SNORA12,ENSMUSG00000077391,Gm24336
ENSG00000108591,DRG2,ENSMUSG00000020537,Drg2
ENSG00000206203,TSSK2,ENSMUSG00000045521,Tssk2
ENSG00000207362,RNU6-422P,ENSMUSG00002075065,Gm56276
ENSG00000222436,RN7SKP278,ENSMUSG00002075490,Gm55793
ENSG00000252574,RNU5B-6P,ENSMUSG00000065042,Gm24043
ENSG00000207068,RNU6-463P,ENSMUSG00000118759,Gm25457
ENSG00000063515,GSC2,ENSMUSG00000022738,Gsc2
ENSG00000118407,FILIP1,ENSMUSG00000034898,Filip1
ENSG00000222051,RNU6-1165P,ENSMUSG00000088982,Gm25600
ENSG00000180530,NRIP1,ENSMUSG00000048490,Nrip1
ENSG00000100075,SLC25A1,ENSMUSG00000003528,Slc25a1
ENSG00000207468,SNORA19,ENSMUSG00002075381,Gm54426
ENSG00000207468,SNORA19,ENSMUSG00002075991,Snora19
ENSG00000222588,,ENSMUSG00002075125,Gm54606
ENSG00000202245,RNU6-728P,ENSMUSG00000119039,Gm22287
ENSG00000060069,CTDP1,ENSMUSG00000033323,Ctdp1
ENSG00000148814,LRRC27,ENSMUSG00000015980,Lrrc27
ENSG00000113580,NR3C1,ENSMUSG00000024431,Nr3c1
ENSG00000114388,NPRL2,ENSMUSG00000010057,Nprl2
ENSG00000112218,GPR63,ENSMUSG00000040372,Gpr63
ENSG00000159200,RCAN1,ENSMUSG00000022951,Rcan1
ENSG00000124731,TREM1,ENSMUSG00000042265,Trem1
ENSG00000160469,BRSK1,ENSMUSG00000035390,Brsk1
ENSG00000146233,CYP39A1,ENSMUSG00000023963,Cyp39a1
ENSG00000125247,TMTC4,ENSMUSG00000041594,Tmtc4
ENSG00000135046,ANXA1,ENSMUSG00000024659,Anxa1
ENSG00000198839,ZNF277,ENSMUSG00000055917,Zfp277
ENSG00000163510,CWC22,ENSMUSG00000094336,Gm13693
ENSG00000163510,CWC22,ENSMUSG00000095824,Gm13697
ENSG00000163510,CWC22,ENSMUSG00000094125,Gm13698
ENSG00000163510,CWC22,ENSMUSG00000079247,Gm13691
ENSG00000163510,CWC22,ENSMUSG00000027014,Cwc22
ENSG00000163510,CWC22,ENSMUSG00000096337,Gm13694
ENSG00000163510,CWC22,ENSMUSG00000096729,Gm13695
ENSG00000163510,CWC22,ENSMUSG00000096484,Gm13696
ENSG00000005175,RPAP3,ENSMUSG00000022466,Rpap3
ENSG00000171813,PWWP2B,ENSMUSG00000060260,Pwwp2b
ENSG00000059915,PSD,ENSMUSG00000037126,Psd
ENSG00000005700,IBTK,ENSMUSG00000035941,Ibtk
ENSG00000032219,ARID4A,ENSMUSG00000048118,Arid4a
ENSG00000152217,SETBP1,ENSMUSG00000024548,Setbp1
ENSG00000170540,ARL6IP1,ENSMUSG00000030654,Arl6ip1
ENSG00000183785,TUBA8,ENSMUSG00000030137,Tuba8
ENSG00000185274,GALNT17,ENSMUSG00000034040,Galnt17
ENSG00000172260,NEGR1,ENSMUSG00000040037,Negr1
ENSG00000171189,GRIK1,ENSMUSG00000022935,Grik1
ENSG00000177156,TALDO1,ENSMUSG00000025503,Taldo1
ENSG00000049759,NEDD4L,ENSMUSG00000024589,Nedd4l
ENSG00000239900,ADSL,ENSMUSG00000022407,Adsl
ENSG00000185069,KRT76,ENSMUSG00000075402,Krt76
ENSG00000185775,SPATA31A6,ENSMUSG00000056223,Spata31
ENSG00000138411,HECW2,ENSMUSG00000042807,Hecw2
ENSG00000133106,EPSTI1,ENSMUSG00000022014,Epsti1
ENSG00000117480,FAAH,ENSMUSG00000034171,Faah
ENSG00000107874,CUEDC2,ENSMUSG00000036748,Cuedc2
ENSG00000137561,TTPA,ENSMUSG00000073988,Ttpa
ENSG00000187210,GCNT1,ENSMUSG00000038843,Gcnt1
ENSG00000168301,KCTD6,ENSMUSG00000021752,Kctd6
ENSG00000256060,TRAPPC2B,ENSMUSG00000079317,Trappc2
ENSG00000086061,DNAJA1,ENSMUSG00000028410,Dnaja1
ENSG00000202569,MIR146B,ENSMUSG00000070127,Mir146b
ENSG00000120055,C10orf95,ENSMUSG00000099655,2310034G01Rik
ENSG00000185728,YTHDF3,ENSMUSG00000047213,Ythdf3
ENSG00000184408,KCND2,ENSMUSG00000060882,Kcnd2
ENSG00000151962,RBM46,ENSMUSG00000033882,Rbm46
ENSG00000138111,MFSD13A,ENSMUSG00000025227,Mfsd13a
ENSG00000144566,RAB5A,ENSMUSG00000017831,Rab5a
ENSG00000197405,C5AR1,ENSMUSG00000049130,C5ar1
ENSG00000184903,IMMP2L,ENSMUSG00000056899,Immp2l
ENSG00000125503,PPP1R12C,ENSMUSG00000019254,Ppp1r12c
ENSG00000177225,GATD1,ENSMUSG00000051007,Gatd1
ENSG00000137944,KYAT3,ENSMUSG00000040213,Kyat3
ENSG00000139117,CPNE8,ENSMUSG00000052560,Cpne8
ENSG00000091651,ORC6,ENSMUSG00000031697,Orc6
ENSG00000138107,ACTR1A,ENSMUSG00000025228,Actr1a
ENSG00000151623,NR3C2,ENSMUSG00000031618,Nr3c2
ENSG00000129221,AIPL1,ENSMUSG00000040554,Aipl1
ENSG00000146955,RAB19,ENSMUSG00000029923,Rab19
ENSG00000127863,TNFRSF19,ENSMUSG00000060548,Tnfrsf19
ENSG00000101216,GMEB2,ENSMUSG00000038705,Gmeb2
ENSG00000170266,GLB1,ENSMUSG00000045594,Glb1
ENSG00000286224,,ENSMUSG00000117965,Gm56118
ENSG00000142192,APP,ENSMUSG00000022892,App
ENSG00000196781,TLE1,ENSMUSG00000008305,Tle1
ENSG00000198420,TCAF1,ENSMUSG00000036667,Tcaf1
ENSG00000137558,PI15,ENSMUSG00000067780,Pi15
ENSG00000122861,PLAU,ENSMUSG00000021822,Plau
ENSG00000171208,NETO2,ENSMUSG00000036902,Neto2
ENSG00000182183,SHISAL2A,ENSMUSG00000059816,Shisal2a
ENSG00000100218,RSPH14,ENSMUSG00000009070,Rsph14
ENSG00000104381,GDAP1,ENSMUSG00000025777,Gdap1
ENSG00000197457,STMN3,ENSMUSG00000027581,Stmn3
ENSG00000139832,RAB20,ENSMUSG00000031504,Rab20
ENSG00000161798,AQP5,ENSMUSG00000044217,Aqp5
ENSG00000134905,CARS2,ENSMUSG00000056228,Cars2
ENSG00000067334,DNTTIP2,ENSMUSG00000039756,Dnttip2
ENSG00000277586,NEFL,ENSMUSG00000022055,Nefl
ENSG00000197157,SND1,ENSMUSG00000001424,Snd1
ENSG00000196860,TOMM20L,ENSMUSG00000021078,Tomm20l
ENSG00000145425,RPS3A,ENSMUSG00000028081,Rps3a1
ENSG00000139610,CELA1,ENSMUSG00000023031,Cela1
ENSG00000128266,GNAZ,ENSMUSG00000040009,Gnaz
ENSG00000222755,RN7SKP206,ENSMUSG00002076216,Gm54395
